v_primary_V,v_secondary_V,i_load_A,temp_oil_C,temp_winding_C,temp_ambient_C,oil_level_pct,v_ratio_dev_pct,load_pct,delta_temp_C,apparent_power_VA,fault_label,fault_name
229.81,12.17,5.3,57.42,92.63,35.77,84.44,1.491,26.5,35.2,64.49,1,Overheating
229.06,11.6,5.022,71.04,92.73,34.64,83.94,2.917,25.11,21.69,58.26,1,Overheating
232.79,11.8,3.027,52.6,70.64,31.83,45.39,2.843,15.13,18.04,35.72,2,Low_Oil_Level
230.67,11.94,2.9,42.73,56.73,32.95,82.8,0.813,14.5,14.0,34.62,0,Normal
211.8,9.43,10.208,50.24,70.95,31.41,86.45,14.693,51.04,20.71,96.22,3,Overcurrent_Short_Circuit
229.14,12.11,3.005,52.59,71.24,32.69,49.19,1.278,15.02,18.65,36.38,2,Low_Oil_Level
227.11,12.62,3.086,42.76,56.4,34.41,82.56,6.481,15.43,13.64,38.93,0,Normal
227.03,11.87,3.211,39.5,52.33,32.82,86.12,0.175,16.05,12.83,38.1,0,Normal
230.51,11.94,4.629,68.46,91.04,33.26,80.6,0.743,23.14,22.59,55.25,1,Overheating
224.02,11.65,3.051,59.31,71.01,31.35,36.61,0.366,15.26,11.7,35.54,2,Low_Oil_Level
230.77,12.09,2.991,56.09,61.88,30.19,48.28,0.399,14.95,5.79,36.15,2,Low_Oil_Level
194.62,10.04,2.714,44.97,64.44,29.34,87.1,1.159,13.57,19.47,27.24,4,Voltage_Fault
228.12,12.23,4.813,66.15,79.5,31.66,83.07,2.734,24.06,13.35,58.85,1,Overheating
231.85,11.56,4.857,54.15,95.8,34.35,73.74,4.472,24.29,41.65,56.13,1,Overheating
228.53,11.94,3.179,57.93,57.24,29.87,32.54,0.171,15.89,-0.69,37.97,2,Low_Oil_Level
231.48,12.04,3.15,48.53,66.39,29.68,57.55,0.287,15.75,17.87,37.93,2,Low_Oil_Level
230.57,11.58,2.938,53.98,77.95,30.22,34.0,3.736,14.69,23.97,34.02,2,Low_Oil_Level
230.89,11.75,2.754,39.31,55.97,32.81,85.77,2.495,13.77,16.66,32.34,0,Normal
226.67,12.37,3.052,42.22,57.77,32.45,85.09,4.557,15.26,15.55,37.74,0,Normal
230.04,12.52,6.698,58.93,93.99,31.78,80.56,4.28,33.49,35.06,83.83,1,Overheating
250.0,13.67,2.825,48.2,69.08,35.14,86.95,1.936,14.12,20.89,38.61,4,Voltage_Fault
230.73,12.62,2.885,38.14,51.06,32.02,85.6,4.857,14.42,12.92,36.41,0,Normal
229.19,12.28,4.779,58.66,91.94,35.43,84.56,2.721,23.9,33.29,58.7,1,Overheating
213.53,9.71,10.671,58.9,85.19,30.03,89.81,12.882,53.35,26.28,103.56,3,Overcurrent_Short_Circuit
227.68,11.71,5.592,59.98,77.03,32.31,81.34,1.432,27.96,17.04,65.47,1,Overheating
227.37,12.54,3.083,49.74,64.88,33.87,49.2,5.725,15.42,15.14,38.67,2,Low_Oil_Level
219.94,9.71,9.051,62.01,83.17,31.88,82.78,15.381,45.25,21.16,87.89,3,Overcurrent_Short_Circuit
224.62,12.18,4.825,59.5,88.73,31.2,83.26,3.967,24.13,29.23,58.79,1,Overheating
250.0,14.01,2.997,36.05,58.44,34.06,89.61,5.255,14.99,22.39,41.99,4,Voltage_Fault
250.0,13.0,2.852,40.57,68.53,32.45,85.65,4.362,14.26,27.95,37.08,4,Voltage_Fault
227.06,11.9,3.253,39.52,54.8,32.11,82.35,0.408,16.26,15.29,38.69,0,Normal
235.06,11.45,6.791,63.44,96.1,33.36,79.73,6.675,33.96,32.66,77.73,1,Overheating
235.56,11.67,6.948,55.86,79.21,32.06,74.08,5.074,34.74,23.35,81.06,1,Overheating
213.39,9.31,7.694,61.07,90.26,29.54,84.8,16.397,38.47,29.18,71.62,3,Overcurrent_Short_Circuit
237.1,12.19,6.072,64.6,95.39,28.54,84.31,1.485,30.36,30.79,74.0,1,Overheating
215.55,10.19,9.386,58.21,74.06,30.45,89.36,9.408,46.93,15.85,95.62,3,Overcurrent_Short_Circuit
229.43,12.19,6.345,70.31,78.29,34.83,82.99,1.819,31.72,7.98,77.33,1,Overheating
230.76,11.75,3.058,49.53,51.14,33.6,82.76,2.391,15.29,1.6,35.94,0,Normal
234.44,12.77,2.897,41.36,51.17,34.55,82.28,4.381,14.48,9.81,36.98,0,Normal
233.62,12.71,3.186,48.3,67.85,30.97,43.04,4.246,15.93,19.55,40.48,2,Low_Oil_Level
225.28,12.03,3.009,59.62,74.54,31.04,42.18,2.344,15.04,14.92,36.19,2,Low_Oil_Level
234.46,12.0,3.019,52.36,73.7,29.97,51.61,1.891,15.1,21.34,36.23,2,Low_Oil_Level
209.01,7.57,9.443,53.82,86.23,30.58,90.7,30.589,47.22,32.41,71.48,3,Overcurrent_Short_Circuit
229.93,12.4,3.134,35.74,51.24,31.89,89.61,3.327,15.67,15.5,38.84,0,Normal
228.44,11.7,2.846,57.4,72.83,25.88,35.1,1.843,14.23,15.43,33.29,2,Low_Oil_Level
234.15,12.26,2.982,50.57,66.36,35.23,31.62,0.378,14.91,15.79,36.56,2,Low_Oil_Level
192.12,10.21,2.835,45.12,61.26,29.54,84.45,1.819,14.17,16.13,28.93,4,Voltage_Fault
228.55,11.84,5.012,69.63,81.2,38.31,76.84,0.732,25.06,11.57,59.32,1,Overheating
226.81,12.48,3.101,36.81,59.28,32.98,90.61,5.496,15.5,22.48,38.71,0,Normal
223.09,11.82,3.355,41.76,60.14,32.95,84.06,1.524,16.77,18.38,39.64,0,Normal
206.6,8.2,11.104,51.77,81.58,34.92,83.95,23.934,55.52,29.81,91.05,3,Overcurrent_Short_Circuit
235.0,11.29,4.895,67.34,88.08,32.26,83.26,7.913,24.48,20.74,55.27,1,Overheating
231.28,12.04,2.868,47.12,73.65,32.08,54.41,0.249,14.34,26.53,34.52,2,Low_Oil_Level
250.0,12.73,3.013,39.46,54.76,33.29,83.85,4.918,15.07,15.3,38.36,4,Voltage_Fault
250.0,13.21,3.27,37.26,63.34,37.05,87.83,4.74,16.35,26.08,43.19,4,Voltage_Fault
232.94,11.58,2.732,44.87,68.77,30.96,48.13,4.731,13.66,23.9,31.63,2,Low_Oil_Level
231.76,12.15,2.962,41.36,55.74,35.41,87.1,0.499,14.81,14.38,36.0,0,Normal
232.18,11.59,4.9,63.36,99.95,29.17,81.44,4.32,24.5,36.58,56.79,1,Overheating
215.27,9.26,8.129,55.81,95.47,28.29,86.91,17.569,40.64,39.66,75.26,3,Overcurrent_Short_Circuit
218.4,10.37,7.865,60.24,83.43,33.57,86.7,9.037,39.32,23.19,81.52,3,Overcurrent_Short_Circuit
222.44,11.53,3.099,59.27,78.84,34.37,35.45,0.653,15.49,19.57,35.73,2,Low_Oil_Level
177.42,10.2,2.884,43.78,61.0,34.15,80.55,10.143,14.42,17.22,29.4,4,Voltage_Fault
226.06,12.21,6.837,60.9,88.5,33.0,76.26,3.507,34.19,27.6,83.47,1,Overheating
227.0,12.11,2.857,35.8,52.37,34.16,83.11,2.214,14.29,16.57,34.59,0,Normal
230.58,12.19,5.588,62.96,90.04,32.24,78.4,1.334,27.94,27.08,68.12,1,Overheating
229.63,12.49,2.733,52.94,66.21,32.03,33.01,4.273,13.67,13.27,34.15,2,Low_Oil_Level
250.0,12.83,3.039,41.87,64.83,32.64,86.81,2.927,15.2,22.96,39.0,4,Voltage_Fault
218.38,7.28,7.629,53.82,84.53,29.91,78.8,36.063,38.14,30.71,55.57,3,Overcurrent_Short_Circuit
184.97,11.1,3.096,39.56,47.45,26.81,79.77,15.048,15.48,7.89,34.37,4,Voltage_Fault
215.79,8.61,8.71,58.2,83.35,29.16,87.19,23.565,43.55,25.15,74.95,3,Overcurrent_Short_Circuit
230.07,12.31,3.017,58.24,62.05,32.31,43.46,2.582,15.09,3.81,37.16,2,Low_Oil_Level
213.16,10.5,8.341,61.53,84.18,34.92,88.22,5.578,41.71,22.65,87.59,3,Overcurrent_Short_Circuit
234.65,12.02,3.083,44.52,56.05,31.04,81.15,1.843,15.41,11.53,37.05,0,Normal
222.73,12.28,2.873,46.34,55.46,33.56,88.01,5.711,14.37,9.12,35.29,0,Normal
231.57,11.96,2.758,54.85,70.38,32.22,53.35,0.977,13.79,15.54,33.0,2,Low_Oil_Level
228.54,11.86,2.876,37.88,56.52,34.1,84.23,0.501,14.38,18.64,34.12,0,Normal
172.6,8.38,3.061,47.12,63.45,32.71,90.45,6.997,15.3,16.33,25.63,4,Voltage_Fault
250.0,13.63,2.981,37.43,61.45,30.41,84.64,1.447,14.91,24.03,40.65,4,Voltage_Fault
219.07,9.07,8.344,54.99,80.85,32.37,82.54,20.685,41.72,25.87,75.64,3,Overcurrent_Short_Circuit
231.0,11.81,3.153,40.35,55.8,30.23,86.09,2.033,15.76,15.45,37.22,0,Normal
250.0,14.14,3.237,43.12,63.53,29.83,84.56,4.974,16.18,20.4,45.78,4,Voltage_Fault
227.21,12.04,6.512,59.85,85.01,28.51,83.04,1.584,32.56,25.16,78.42,1,Overheating
225.73,12.28,3.129,40.45,48.62,33.86,92.5,4.266,15.64,8.17,38.42,0,Normal
233.51,11.97,3.032,36.28,54.5,28.2,86.35,1.772,15.16,18.23,36.29,0,Normal
229.07,11.52,2.734,43.54,48.62,32.34,84.62,3.571,13.67,5.08,31.5,0,Normal
228.76,12.11,3.08,41.9,53.8,28.37,80.79,1.464,15.4,11.89,37.3,0,Normal
217.8,9.88,9.607,51.8,75.97,32.98,92.77,13.028,48.03,24.17,94.94,3,Overcurrent_Short_Circuit
229.69,12.62,6.546,57.84,98.58,32.43,83.57,5.337,32.73,40.74,82.63,1,Overheating
174.56,8.61,3.061,41.57,57.27,34.1,81.63,5.473,15.3,15.7,26.35,4,Voltage_Fault
250.0,13.45,2.828,39.3,61.17,32.82,83.77,0.596,14.14,21.87,38.05,4,Voltage_Fault
227.07,12.66,5.165,55.42,83.89,36.0,81.4,6.839,25.83,28.47,65.38,1,Overheating
230.24,12.7,3.169,58.66,69.94,33.73,45.28,5.685,15.84,11.28,40.23,2,Low_Oil_Level
210.68,7.57,9.988,59.89,66.87,32.46,83.53,31.127,49.94,6.98,75.61,3,Overcurrent_Short_Circuit
222.0,8.88,8.545,49.43,79.69,36.23,87.25,23.345,42.72,30.27,75.87,3,Overcurrent_Short_Circuit
245.68,14.33,3.017,44.57,64.91,33.6,87.23,11.805,15.09,20.34,43.24,4,Voltage_Fault
220.31,8.2,9.683,57.58,82.01,28.99,82.75,28.646,48.41,24.43,79.42,3,Overcurrent_Short_Circuit
232.66,12.2,3.297,53.1,68.76,29.66,59.29,0.525,16.48,15.66,40.23,2,Low_Oil_Level
225.77,12.3,2.953,52.31,62.35,29.98,44.91,4.461,14.77,10.03,36.34,2,Low_Oil_Level
225.93,9.92,11.636,49.6,79.89,32.32,87.72,15.849,58.18,30.3,115.42,3,Overcurrent_Short_Circuit
212.12,8.76,9.571,62.31,91.4,33.81,83.18,20.804,47.86,29.08,83.89,3,Overcurrent_Short_Circuit
232.71,11.84,5.458,66.09,89.43,31.6,85.21,2.481,27.29,23.33,64.63,1,Overheating
229.38,12.12,3.261,46.26,57.03,35.93,84.28,1.246,16.3,10.78,39.51,0,Normal
250.0,13.06,2.968,41.95,57.5,31.46,85.98,3.908,14.84,15.54,38.77,4,Voltage_Fault
236.37,11.4,2.782,43.92,55.84,30.83,92.91,7.544,13.91,11.92,31.72,0,Normal
212.16,10.24,9.952,53.81,83.0,32.2,80.65,7.463,49.76,29.2,101.94,3,Overcurrent_Short_Circuit
230.93,11.65,3.159,40.44,46.86,33.53,93.34,3.317,15.79,6.41,36.8,0,Normal
236.36,12.19,5.466,61.06,100.21,30.94,86.47,1.155,27.33,39.16,66.63,1,Overheating
234.91,11.96,5.173,56.77,78.69,34.61,80.23,2.432,25.86,21.93,61.86,1,Overheating
229.25,11.89,2.966,43.28,60.02,34.31,88.91,0.59,14.83,16.74,35.26,0,Normal
230.29,11.98,3.049,36.55,50.61,27.45,87.24,0.305,15.25,14.06,36.52,0,Normal
209.34,10.33,8.192,60.08,75.25,31.88,88.4,5.438,40.96,15.18,84.61,3,Overcurrent_Short_Circuit
230.35,11.74,3.141,54.09,73.43,28.58,45.58,2.289,15.7,19.33,36.88,2,Low_Oil_Level
233.74,11.93,2.895,45.09,57.61,38.24,85.72,2.187,14.48,12.52,34.54,0,Normal
217.86,7.45,11.638,58.92,86.22,30.92,85.73,34.441,58.19,27.3,86.72,3,Overcurrent_Short_Circuit
226.55,12.01,3.27,42.57,51.88,29.42,88.21,1.621,16.35,9.3,39.28,0,Normal
224.72,11.92,2.95,45.3,53.07,27.57,83.6,1.64,14.75,7.76,35.15,0,Normal
231.47,12.1,3.11,45.69,52.2,32.12,84.85,0.171,15.55,6.51,37.62,0,Normal
250.0,13.72,3.099,44.75,56.58,32.93,86.95,1.487,15.5,11.84,42.53,4,Voltage_Fault
221.73,8.24,11.698,53.84,73.46,39.34,90.42,28.803,58.49,19.62,96.35,3,Overcurrent_Short_Circuit
213.16,8.57,8.683,65.44,84.04,28.69,82.51,22.931,43.42,18.6,74.43,3,Overcurrent_Short_Circuit
229.88,11.59,5.299,66.58,92.3,30.19,81.35,3.355,26.5,25.72,61.42,1,Overheating
230.19,11.72,2.893,57.01,60.22,36.0,48.53,2.438,14.47,3.21,33.9,2,Low_Oil_Level
237.99,12.35,3.168,52.22,56.87,30.46,41.49,0.545,15.84,4.65,39.12,2,Low_Oil_Level
250.0,12.83,2.876,43.0,69.36,34.27,84.51,8.499,14.38,26.35,36.91,4,Voltage_Fault
218.86,9.95,11.871,52.49,78.74,32.91,80.9,12.849,59.36,26.24,118.14,3,Overcurrent_Short_Circuit
225.44,12.37,2.812,43.1,55.94,29.96,83.84,5.153,14.06,12.83,34.78,0,Normal
230.97,12.02,5.442,57.23,84.24,34.37,83.35,0.212,27.21,27.01,65.44,1,Overheating
247.11,14.63,3.114,43.61,68.51,31.31,91.8,13.465,15.57,24.9,45.55,4,Voltage_Fault
212.58,6.72,11.994,62.49,79.82,27.4,82.45,39.375,59.97,17.33,80.65,3,Overcurrent_Short_Circuit
250.0,12.89,2.893,37.92,63.46,33.01,86.64,4.888,14.47,25.54,37.28,4,Voltage_Fault
229.51,11.93,3.002,46.49,66.83,31.79,42.08,0.361,15.01,20.35,35.82,2,Low_Oil_Level
235.17,11.76,2.803,53.5,65.14,33.72,52.37,4.163,14.02,11.65,32.96,2,Low_Oil_Level
230.73,12.49,6.533,58.25,104.77,30.97,82.96,3.772,32.67,46.52,81.62,1,Overheating
231.03,11.6,5.215,66.67,83.74,33.27,83.18,3.752,26.07,17.06,60.5,1,Overheating
248.65,13.07,2.759,40.04,65.92,32.47,88.53,0.771,13.8,25.88,36.07,4,Voltage_Fault
230.06,11.61,3.063,43.25,59.02,31.35,87.15,3.306,15.32,15.77,35.55,0,Normal
227.44,11.95,6.058,61.15,84.33,33.62,76.99,0.687,30.29,23.19,72.38,1,Overheating
230.13,11.88,3.193,52.03,77.65,32.69,34.65,1.024,15.96,25.62,37.94,2,Low_Oil_Level
228.31,11.32,5.862,66.93,90.36,28.88,77.08,4.943,29.31,23.42,66.37,1,Overheating
250.0,13.09,2.992,38.9,65.05,26.69,87.23,2.853,14.96,26.15,39.15,4,Voltage_Fault
226.6,7.2,8.358,58.67,84.73,33.11,88.0,39.135,41.79,26.06,60.14,3,Overcurrent_Short_Circuit
228.06,12.1,3.139,44.08,59.22,32.72,83.51,1.722,15.69,15.14,37.99,0,Normal
231.9,12.08,3.029,41.41,54.43,30.42,87.7,0.173,15.15,13.02,36.59,0,Normal
225.53,11.93,2.995,57.34,70.18,33.66,44.12,1.344,14.97,12.84,35.71,2,Low_Oil_Level
232.9,12.45,5.513,58.17,88.6,31.64,86.24,2.498,27.57,30.43,68.66,1,Overheating
233.31,11.67,6.123,65.78,101.74,35.4,83.29,4.102,30.61,35.96,71.47,1,Overheating
220.56,10.03,9.486,57.25,74.98,33.73,85.78,12.824,47.43,17.72,95.16,3,Overcurrent_Short_Circuit
218.69,10.15,8.669,50.72,92.09,35.56,85.62,11.085,43.34,41.37,87.94,3,Overcurrent_Short_Circuit
232.2,11.38,7.174,64.95,96.67,29.39,80.92,6.078,35.87,31.72,81.63,1,Overheating
202.99,9.21,3.158,41.36,69.83,29.4,85.7,13.075,15.79,28.47,29.07,4,Voltage_Fault
231.38,11.77,2.806,39.34,52.4,36.86,81.6,2.465,14.03,13.05,33.03,0,Normal
230.32,12.39,3.137,52.6,65.31,32.42,33.42,3.139,15.69,12.71,38.89,2,Low_Oil_Level
215.17,9.57,8.018,53.82,79.9,32.03,84.05,14.725,40.09,26.07,76.75,3,Overcurrent_Short_Circuit
232.03,11.85,2.657,51.92,65.61,32.97,41.47,2.134,13.28,13.68,31.47,2,Low_Oil_Level
238.47,12.14,6.676,61.53,81.93,28.82,79.56,2.436,33.38,20.4,81.04,1,Overheating
228.68,12.04,2.905,43.26,47.34,35.6,80.7,0.946,14.52,4.08,34.98,0,Normal
235.63,12.47,2.861,42.23,49.27,28.22,80.73,1.422,14.31,7.03,35.68,0,Normal
233.57,11.75,3.107,51.91,66.72,35.1,50.53,3.589,15.54,14.81,36.51,2,Low_Oil_Level
231.08,12.34,4.71,61.25,86.56,31.18,85.8,2.323,23.55,25.31,58.1,1,Overheating
216.32,9.5,8.939,60.92,84.88,29.86,81.57,15.842,44.7,23.96,84.91,3,Overcurrent_Short_Circuit
232.06,11.8,3.053,51.61,77.34,33.1,46.37,2.524,15.27,25.73,36.03,2,Low_Oil_Level
230.38,11.83,5.609,51.15,86.67,31.17,81.78,1.554,28.04,35.51,66.37,1,Overheating
232.13,12.4,3.123,39.98,52.33,30.68,86.32,2.37,15.61,12.35,38.72,0,Normal
250.0,13.83,2.987,41.71,64.54,38.61,87.93,2.08,14.94,22.83,41.32,4,Voltage_Fault
229.78,12.57,3.09,36.39,55.93,32.2,82.82,4.887,15.45,19.54,38.86,0,Normal
193.51,10.38,3.198,44.31,59.09,28.52,86.02,2.767,15.99,14.78,33.18,4,Voltage_Fault
213.14,9.09,8.994,52.44,85.7,32.94,83.48,18.3,44.97,33.25,81.71,3,Overcurrent_Short_Circuit
230.39,11.82,2.764,45.68,65.12,33.72,47.48,1.692,13.82,19.44,32.66,2,Low_Oil_Level
233.14,11.76,3.069,48.28,72.55,32.66,35.37,3.28,15.34,24.28,36.1,2,Low_Oil_Level
232.72,11.78,2.921,38.88,73.35,34.44,31.75,2.95,14.61,34.47,34.42,2,Low_Oil_Level
225.63,12.21,3.181,53.35,70.97,30.72,43.39,3.733,15.9,17.62,38.84,2,Low_Oil_Level
233.86,12.24,4.788,56.7,75.95,30.62,84.99,0.288,23.94,19.26,58.59,1,Overheating
228.89,11.98,2.787,47.02,68.83,27.99,28.24,0.302,13.93,21.8,33.38,2,Low_Oil_Level
250.0,13.28,3.011,41.01,66.42,33.91,82.87,0.046,15.06,25.41,40.0,4,Voltage_Fault
231.13,11.78,2.926,41.32,60.24,33.15,90.22,2.301,14.63,18.92,34.48,0,Normal
228.65,11.91,6.265,65.03,85.05,30.06,78.94,0.133,31.33,20.02,74.64,1,Overheating
250.0,13.01,2.741,42.12,57.24,31.43,85.87,4.025,13.7,15.12,35.66,4,Voltage_Fault
233.02,11.65,2.813,41.85,54.12,28.92,83.45,4.182,14.07,12.27,32.77,0,Normal
224.87,11.92,2.924,47.11,57.07,36.31,88.26,1.618,14.62,9.96,34.86,0,Normal
175.7,8.66,3.289,40.86,64.71,27.0,83.63,5.502,16.44,23.85,28.49,4,Voltage_Fault
238.6,11.47,6.866,67.69,94.11,32.58,83.47,7.864,34.33,26.43,78.75,1,Overheating
227.38,11.87,3.073,58.55,71.36,31.54,45.45,0.056,15.37,12.82,36.48,2,Low_Oil_Level
232.73,12.15,3.024,48.77,67.07,29.94,34.94,0.088,15.12,18.3,36.75,2,Low_Oil_Level
228.23,11.83,3.087,55.36,74.95,34.44,53.19,0.675,15.43,19.58,36.51,2,Low_Oil_Level
225.92,11.93,2.98,51.9,69.76,28.43,44.84,1.192,14.9,17.86,35.55,2,Low_Oil_Level
217.27,8.03,8.856,56.24,82.78,24.68,85.96,29.181,44.28,26.54,71.09,3,Overcurrent_Short_Circuit
234.36,11.97,3.028,40.5,56.23,27.37,81.37,2.102,15.14,15.73,36.24,0,Normal
233.32,12.04,2.834,55.27,73.1,33.51,56.23,1.099,14.17,17.82,34.12,2,Low_Oil_Level
215.36,7.05,11.608,59.19,90.37,34.96,83.41,37.248,58.04,31.18,81.85,3,Overcurrent_Short_Circuit
229.34,11.9,3.0,45.6,57.53,29.52,89.65,0.587,15.0,11.93,35.69,0,Normal
233.02,12.15,2.855,53.18,76.9,33.26,35.57,0.083,14.28,23.73,34.69,2,Low_Oil_Level
230.04,12.1,6.808,58.47,81.05,31.87,88.43,0.784,34.04,22.58,82.35,1,Overheating
234.49,12.22,4.482,65.79,97.8,33.4,76.99,0.131,22.41,32.01,54.76,1,Overheating
233.25,12.23,5.978,60.87,67.96,32.4,83.74,0.53,29.89,7.09,73.13,1,Overheating
232.29,12.04,3.049,52.17,65.27,29.33,40.8,0.679,15.25,13.1,36.7,2,Low_Oil_Level
192.6,7.52,2.983,43.13,66.62,37.82,88.91,25.14,14.92,23.49,22.44,4,Voltage_Fault
224.4,12.09,2.903,44.27,58.38,32.03,84.9,3.29,14.51,14.11,35.1,0,Normal
229.02,12.02,2.829,43.26,55.89,36.26,82.39,0.56,14.15,12.63,33.99,0,Normal
232.16,12.4,2.909,49.54,64.71,34.93,35.88,2.332,14.54,15.17,36.05,2,Low_Oil_Level
216.65,10.29,10.863,59.74,92.32,30.33,80.05,8.946,54.31,32.58,111.8,3,Overcurrent_Short_Circuit
190.19,9.94,3.093,41.0,59.07,33.32,87.26,0.187,15.46,18.07,30.75,4,Voltage_Fault
230.43,12.05,5.818,74.17,87.0,31.59,77.64,0.235,29.09,12.83,70.11,1,Overheating
250.0,13.98,2.86,37.29,65.81,30.38,86.3,5.342,14.3,28.51,40.0,4,Voltage_Fault
228.12,12.24,5.763,58.07,87.95,34.82,84.15,2.852,28.81,29.88,70.54,1,Overheating
227.97,12.07,2.829,54.12,59.83,33.22,42.17,1.477,14.15,5.72,34.15,2,Low_Oil_Level
228.94,12.06,2.979,55.88,67.02,36.3,47.52,0.931,14.89,11.14,35.91,2,Low_Oil_Level
212.84,7.64,10.533,62.14,78.7,31.52,82.63,31.231,52.67,16.56,80.44,3,Overcurrent_Short_Circuit
234.34,12.48,3.261,39.43,57.64,32.55,82.49,2.103,16.3,18.21,40.71,0,Normal
228.25,11.9,5.764,63.27,91.63,28.82,80.79,0.046,28.82,28.35,68.61,1,Overheating
233.33,12.0,3.057,44.55,57.54,31.12,84.71,1.461,15.29,13.0,36.68,0,Normal
231.43,12.14,4.62,52.47,81.01,35.52,80.61,0.512,23.1,28.54,56.07,1,Overheating
207.42,10.26,8.309,59.55,81.33,29.03,82.01,5.172,41.54,21.79,85.26,3,Overcurrent_Short_Circuit
231.09,11.91,2.982,49.03,63.9,29.63,43.86,1.199,14.91,14.86,35.52,2,Low_Oil_Level
208.28,9.55,10.273,53.65,64.16,33.01,88.18,12.1,51.36,10.5,98.12,3,Overcurrent_Short_Circuit
231.57,11.8,3.153,48.31,61.41,29.51,41.27,2.339,15.77,13.11,37.21,2,Low_Oil_Level
191.04,9.16,3.116,38.26,59.01,30.3,81.59,8.109,15.58,20.74,28.54,4,Voltage_Fault
250.0,12.97,2.844,44.09,65.04,32.42,80.92,3.808,14.22,20.95,36.89,4,Voltage_Fault
250.0,13.43,3.146,45.83,62.16,26.91,89.63,1.61,15.73,16.33,42.26,4,Voltage_Fault
230.42,12.04,3.068,53.77,61.3,31.9,59.52,0.181,15.34,7.53,36.94,2,Low_Oil_Level
226.0,11.69,3.144,50.15,71.48,29.77,26.34,0.903,15.72,21.33,36.74,2,Low_Oil_Level
236.23,11.78,3.013,39.73,61.88,31.93,89.04,4.454,15.06,22.15,35.48,0,Normal
222.42,12.25,2.998,60.62,63.85,34.56,34.9,5.538,14.99,3.24,36.71,2,Low_Oil_Level
229.33,12.03,2.878,47.43,65.91,34.53,46.18,0.539,14.39,18.48,34.62,2,Low_Oil_Level
229.93,11.67,2.805,54.06,66.65,25.94,47.91,2.726,14.03,12.59,32.73,2,Low_Oil_Level
234.8,11.83,2.788,46.49,68.5,33.99,45.43,3.444,13.94,22.0,32.98,2,Low_Oil_Level
227.13,11.85,6.761,63.9,97.43,33.05,87.7,0.004,33.8,33.53,80.12,1,Overheating
230.51,11.72,3.294,40.13,54.68,30.88,83.5,2.556,16.47,14.54,38.61,0,Normal
230.25,12.64,2.963,44.16,47.78,29.0,89.11,5.25,14.81,3.62,37.46,0,Normal
250.0,13.56,2.977,46.74,61.29,32.92,87.27,2.882,14.88,14.55,40.37,4,Voltage_Fault
217.67,8.31,9.519,58.37,93.46,32.07,81.86,26.824,47.6,35.09,79.11,3,Overcurrent_Short_Circuit
231.19,11.79,5.089,61.3,97.13,27.98,78.44,2.254,25.45,35.83,60.0,1,Overheating
212.17,9.19,9.302,60.56,80.03,31.22,84.59,16.99,46.51,19.47,85.47,3,Overcurrent_Short_Circuit
226.37,8.4,10.98,60.63,76.12,30.01,82.32,28.889,54.9,15.5,92.22,3,Overcurrent_Short_Circuit
250.0,13.31,2.79,46.68,63.28,31.82,81.75,1.395,13.95,16.6,37.12,4,Voltage_Fault
229.1,11.99,3.023,42.67,56.2,29.97,83.93,0.298,15.11,13.53,36.24,0,Normal
217.8,10.59,7.693,48.06,85.46,35.72,80.81,6.809,38.47,37.4,81.47,3,Overcurrent_Short_Circuit
231.71,11.63,2.812,45.55,53.97,32.27,87.95,3.826,14.06,8.42,32.7,0,Normal
235.26,12.46,2.765,41.55,59.42,35.36,82.31,1.484,13.83,17.87,34.45,0,Normal
229.94,11.83,3.182,40.22,56.62,30.65,78.77,1.417,15.91,16.4,37.63,0,Normal
227.23,12.22,5.156,57.59,94.27,32.82,84.08,3.096,25.78,36.68,63.02,1,Overheating
230.73,11.98,2.755,38.16,56.74,28.26,87.11,0.444,13.78,18.58,33.02,0,Normal
231.1,12.25,3.038,53.89,68.94,25.84,47.58,1.611,15.19,15.05,37.22,2,Low_Oil_Level
232.31,12.35,3.15,40.09,62.28,32.48,81.98,1.887,15.75,22.2,38.89,0,Normal
214.65,7.68,9.463,50.0,77.19,36.02,89.83,31.393,47.32,27.19,72.71,3,Overcurrent_Short_Circuit
222.59,11.82,3.364,46.13,56.48,31.09,85.25,1.776,16.82,10.35,39.76,0,Normal
230.04,11.72,2.744,42.53,55.13,31.24,78.1,2.349,13.72,12.6,32.16,0,Normal
227.58,12.07,5.803,67.37,86.52,28.18,79.62,1.617,29.02,19.14,70.02,1,Overheating
220.95,7.66,11.69,55.61,71.11,33.96,84.58,33.54,58.45,15.5,89.57,3,Overcurrent_Short_Circuit
218.17,8.95,8.569,55.2,91.23,31.22,88.39,21.357,42.85,36.02,76.71,3,Overcurrent_Short_Circuit
216.69,6.93,10.15,50.61,68.81,34.43,87.88,38.673,50.75,18.2,70.38,3,Overcurrent_Short_Circuit
234.65,12.29,2.914,43.33,53.45,32.13,81.56,0.381,14.57,10.12,35.81,0,Normal
250.0,13.21,2.924,42.09,62.8,35.08,81.45,0.596,14.62,20.72,38.62,4,Voltage_Fault
229.83,12.06,6.441,54.91,99.69,31.47,84.96,0.563,32.2,44.78,77.67,1,Overheating
233.17,11.53,2.999,40.99,66.26,31.94,89.6,5.247,14.99,25.27,34.57,0,Normal
227.72,12.2,5.236,55.96,90.01,35.85,78.5,2.655,26.18,34.06,63.86,1,Overheating
233.09,12.24,3.298,44.38,56.16,30.56,86.84,0.649,16.49,11.78,40.37,0,Normal
